key	a_010101	a_010000	a_020000	a_030000	a_050000	a_060000	a_110000	a_120000	a_180000
mdn65	540	0	30	0	0	0	70	725	43
mdn65	555	60	75	0	0	0	70	515	85
mdn65	600	0	112	0	0	0	58	463	87
mdn65	799	31	40	0	0	0	78	460	17
mdn65	615	105	180	0	0	0	70	205	65
mdn65	300	125	380	0	0	0	10	330	74
mdn65	555	0	190	0	0	0	40	565	43
mdn65	520	109	20	0	0	0	110	373	74
mdn65	473	42	162	0	0	0	16	639	108
mdn65	345	0	200	0	0	0	10	783	62
mdn65	570	83	580	0	0	0	47	15	88
mdn65	630	70	133	0	0	0	150	240	17
mdn65	540	60	240	0	0	0	25	522	5
mdn65	635	30	70	0	0	0	165	527	13
mdn65	570	25	0	0	0	0	5	840	0
mdn65	600	25	100	0	0	0	0	715	0
mdn65	535	0	255	0	0	0	20	630	0
mdn65	580	0	50	30	0	0	86	575	94
mdn65	360	65	20	0	0	0	140	330	52
mdn65	510	8	294	0	0	0	0	569	59
mdn65	570	20	120	0	0	0	60	660	10
mdn65	659	90	100	0	0	0	30	109	69
mdn65	585	45	126	0	0	0	60	580	30
mdn65	650	15	200	0	0	0	214	331	15
mdn65	600	0	110	0	0	0	180	400	72
mdn65	600	10	264	0	0	0	177	161	125
mdn65	555	11	205	0	0	0	100	449	35
mdn65	635	0	40	0	0	0	145	532	3
mdn65	540	79	300	0	0	0	251	260	10
mdn65	613	72	88	0	0	0	75	450	21
mdn65	420	60	223	0	0	0	187	497	19
mdn65	425	85	221	4	0	0	107	376	131
mdn65	540	48	78	0	0	0	45	599	69
mdn65	855	0	20	0	0	0	0	393	30
mdn65	580	30	76	0	0	0	0	754	0
mdn65	565	45	245	0	0	0	65	315	120
mdn65	330	120	33	0	0	0	47	910	0
mdn65	610	20	174	195	0	0	45	244	42
mdn65	510	41	240	0	0	0	100	484	50
mdn65	975	10	78	0	0	0	17	360	0
mdn65	600	10	126	32	0	0	75	440	22
mdn65	383	37	113	0	0	0	115	627	40
mdn65	565	40	45	0	0	0	75	665	0
mdn65	633	20	154	0	0	0	90	445	88
mdn65	440	10	275	0	0	0	60	525	10
mdn65	420	30	40	0	0	0	25	765	117
mdn65	470	35	118	0	0	0	35	457	97
mdn65	420	67	113	0	0	0	58	415	146
mdn65	380	8	130	0	0	0	110	651	68
mdn65	180	135	290	0	0	0	85	470	40
mdn65	605	19	236	0	0	0	113	375	55
mdn65	390	92	205	0	0	0	73	555	58
mdn65	509	1	255	0	0	0	0	546	9
mdn65	695	75	101	80	0	0	51	378	36
mdn65	645	60	135	0	0	0	0	505	95
mdn65	525	15	75	0	0	0	60	695	25
mdn65	510	93	112	0	0	0	45	652	25
mdn65	605	35	378	0	0	0	60	300	7
mdn65	570	50	210	0	0	0	40	498	0
mdn65	635	25	15	0	0	0	115	490	32
mdn65	570	30	55	0	0	0	5	230	194
mdn65	1044	46	25	4	0	0	33	259	9
mdn65	375	0	227	0	0	0	0	595	48
mdn65	705	51	202	3	0	0	116	235	33
mdn65	445	0	75	0	0	0	135	661	77
mdn65	516	201	100	30	0	0	110	348	24
mdn65	660	0	220	0	0	0	125	200	170
mdn65	670	10	50	0	0	0	95	505	33
mdn65	320	35	152	0	0	0	35	540	167
mdn65	555	0	61	0	0	0	5	764	40
mdn65	575	0	0	0	0	0	0	865	0
mdn65	660	15	233	0	0	0	30	445	42
mdn65	520	75	455	0	0	0	97	165	63
mdn65	610	37	180	0	0	0	34	216	204
mdn65	600	122	78	0	30	0	15	539	17
mdn65	650	20	13	0	0	0	114	522	27
mdn65	505	105	55	0	0	0	50	615	85
mdn65	695	0	100	0	0	0	60	553	32
mdn65	540	180	152	0	0	0	95	115	105
mdn65	565	40	335	0	0	0	120	350	30
mdn65	435	0	82	0	0	0	76	506	139
mdn65	330	20	230	25	0	0	175	245	110
mdn65	600	90	118	0	0	0	52	580	0
mdn65	480	0	205	0	0	0	60	550	43
mdu18	676	25	5	10	0	0	0	724	0
mdu18	630	0	37	0	0	0	120	643	10
mdu18	177	20	109	0	0	690	15	392	32
mdu18	747	45	35	0	18	0	95	441	59
mdu18	355	10	105	0	0	675	77	176	33
mdu18	561	40	47	10	0	0	132	556	49
mdu18	300	20	12	0	0	300	57	621	15
mdu18	970	25	35	0	0	0	1	385	24
mdu18	546	65	219	10	0	0	77	479	44
mdu18	562	40	172	0	18	0	113	433	60
mdu18	511	25	41	25	0	140	92	469	121
mdu18	780	0	12	0	0	0	95	257	68
mdu18	540	40	92	0	0	0	110	343	65
mdu18	658	50	32	0	0	0	47	626	27
mdu18	655	40	0	0	0	40	0	672	33
mdu18	533	65	67	0	0	0	45	693	37
mdu18	491	35	145	10	0	60	30	634	35
mdu18	615	10	10	0	0	45	75	457	78
mdu18	630	0	61	0	0	0	60	664	20
mdu18	746	55	96	10	0	0	40	453	35
mdu18	347	80	170	0	0	145	48	402	58
mdu18	900	25	153	0	0	0	17	322	23
mdu18	569	50	263	0	18	0	98	417	20
mdu18	197	50	170	0	0	735	48	32	43
mdu18	477	10	43	0	0	0	0	127	135
mdu18	491	65	172	10	0	120	159	384	39
mdu18	930	0	30	0	0	0	112	253	105
mdu18	840	0	55	0	0	0	35	348	24
mdu18	805	0	0	0	0	0	40	570	25
mdu18	360	10	67	5	0	300	65	383	50
mdu18	746	55	82	10	0	40	32	430	15
mdu18	773	15	2	0	0	0	95	528	27
mdu18	780	10	137	0	0	0	77	408	28
mdu18	565	75	10	0	45	0	15	697	33
mdu18	491	65	178	10	0	0	45	513	43
mdu18	835	10	167	0	0	0	30	383	15
mdu18	632	30	35	0	18	140	180	370	35
mdu18	605	55	128	0	45	144	23	244	101
mdu18	498	35	58	10	0	0	45	781	13
mdu18	417	30	139	0	45	99	62	470	98
mdu18	677	60	265	0	0	0	60	303	71
mdu18	632	30	15	0	18	0	155	461	104
mdu18	660	40	172	0	0	0	135	353	41
mdu18	440	0	52	0	0	0	95	620	68
mdu18	700	10	107	0	0	60	5	528	30
mdu18	589	50	330	0	138	0	85	148	100
mdu18	477	50	200	0	0	0	70	178	105
mdu18	660	0	35	0	0	0	105	410	30
mdu18	630	50	10	0	0	0	5	735	10
mdu18	585	58	249	35	0	0	45	308	155
mdu18	720	0	75	0	0	0	38	515	20
mdu18	790	30	0	0	0	40	15	515	30
mdu18	676	25	183	10	120	0	47	319	56
mdu18	426	80	95	10	0	0	60	551	50
mdu18	650	15	0	0	0	0	55	550	35
mdu18	447	10	45	0	0	0	75	853	10
mdu18	595	55	127	0	0	0	133	327	20
mdu18	355	0	1	0	0	690	0	227	22
mdu18	730	0	158	0	0	0	30	490	32
mdu18	625	10	83	0	0	0	5	672	15
mdu18	569	50	291	0	18	0	146	279	40
mdu18	447	10	53	20	0	0	38	752	78
mdu18	661	25	60	10	0	120	70	483	11
mdu18	845	55	65	0	0	0	5	470	0
mdu18	134	95	137	10	0	420	118	514	12
mdu18	655	80	255	0	120	0	46	180	68
mdu18	615	30	101	0	0	45	38	394	175
mdu18	385	55	193	0	0	60	187	513	47
mdu18	488	45	73	0	120	399	0	272	43
mdu18	491	65	174	10	0	0	45	645	10
mdu18	680	45	40	35	0	0	167	415	58
mdu18	620	108	230	0	120	99	45	140	48
mdu18	447	60	235	0	0	0	83	602	13
mdu18	535	0	50	0	0	0	85	480	107
mdu18	614	55	110	10	0	0	20	574	37
mdu18	535	50	257	0	0	0	75	473	50
mdu18	751	25	52	10	0	0	115	477	10
mdu18	432	10	135	0	0	0	100	753	10
mdu18	805	15	16	0	0	0	100	454	45
mdu18	895	25	77	0	0	0	48	375	20
mdu18	460	50	202	20	70	45	53	369	114
mdu18	390	60	0	0	0	475	0	176	66
mdu18	498	100	258	10	0	60	98	391	20
mdu18	597	20	137	0	0	0	60	556	50
mdu18	850	8	35	0	0	40	61	355	41
mdu18	835	55	75	0	0	60	35	375	5
mdu18	686	25	45	10	0	40	80	544	10
mdu18	840	0	10	0	0	0	10	360	35
mdu18	635	30	0	0	0	120	95	555	5
mdu18	692	0	45	0	18	0	9	528	13
mdu18	845	30	5	0	0	0	180	250	40
mdu18	777	0	35	0	18	45	90	428	47
mdu18	498	80	123	10	0	60	40	624	5
mdu18	676	25	40	10	0	0	100	538	31
mdu18	835	0	90	0	0	0	30	158	26
mdu18	597	10	43	0	0	0	125	612	48
mdu18	447	60	290	0	0	0	113	530	0
mdu18	498	90	175	10	0	0	98	569	0
mdu18	835	10	92	0	45	0	20	330	103
mdu18	569	10	43	0	63	114	0	304	36
mdu25	600	52	75	0	49	0	118	476	0
mdu25	360	50	85	0	200	0	89	490	38
mdu25	690	10	389	10	75	0	85	181	0
mdu25	780	15	125	0	0	0	95	327	38
mdu25	600	75	21	0	310	0	52	150	80
mdu25	1045	45	0	0	0	0	0	293	55
mdu25	635	67	117	45	0	0	146	113	60
mdu25	419	20	205	18	40	120	236	210	92
mdu25	700	53	93	0	252	210	20	47	30
mdu25	480	0	25	30	60	0	5	565	25
mdu25	610	0	55	146	170	0	65	280	99
mdu25	895	0	92	20	0	0	73	171	34
mdu25	630	22	34	0	0	0	97	250	85
mdu25	450	15	520	35	0	0	40	360	20
mdu25	425	50	190	30	0	0	30	695	10
mdu25	450	20	292	0	0	0	24	549	75
mdu25	493	11	407	0	0	0	212	118	59
mdu25	559	60	66	30	105	0	86	344	70
mdu25	985	0	74	0	0	90	20	220	51
mdu25	964	22	210	98	22	0	53	56	15
mdu25	510	0	40	0	0	240	21	554	10
mdu25	540	0	40	0	138	0	40	440	57
mdu25	360	57	107	0	33	0	70	603	55
mdu25	270	10	174	73	0	0	0	690	23
mdu25	1074	0	2	0	0	0	1	176	125
mdu25	0	60	431	35	143	0	40	653	78
mdu25	435	30	154	45	0	0	70	651	0
mdu25	330	60	335	10	120	120	226	239	0
mdu25	1045	0	0	0	0	0	50	218	85
mdu25	833	23	257	0	30	0	51	114	47
mdu25	390	100	206	0	53	0	180	366	53
mdu25	703	60	4	0	0	0	120	386	32
mdu25	990	0	0	0	135	0	30	120	5
mdu25	460	0	410	120	110	0	45	245	10
mdu25	1180	75	64	0	0	0	0	90	31
mdu25	595	75	120	0	0	0	70	553	25
mdu25	533	0	45	0	442	0	43	142	48
mdu25	695	22	27	30	145	0	39	320	52
mdu25	435	0	142	62	0	120	128	355	103
mdu25	540	40	63	0	82	210	117	245	70
mdu25	479	20	0	70	33	0	54	589	135
mdu25	493	10	35	5	320	120	133	33	44
mdu25	643	15	526	0	0	0	75	144	22
mdu25	180	0	0	10	23	0	37	853	117
mdu25	120	0	299	163	203	0	130	365	100
mdu25	805	0	92	60	0	0	0	393	60
mdu25	433	60	59	0	0	0	100	431	137
mdu25	990	0	0	0	0	0	0	370	35
mdu25	540	0	224	0	205	0	128	266	77
mdu25	420	0	422	10	0	210	45	290	43
mdu25	673	0	0	0	230	0	65	335	92
mdu25	435	3	51	10	12	90	0	710	119
mdu25	0	30	108	0	12	0	85	998	52
mdu25	240	60	156	0	60	0	30	699	25
mdu25	1225	0	0	0	0	0	87	21	105
mdu25	300	20	409	30	60	0	35	540	16
mdu25	605	0	269	60	113	0	100	280	13
mdu25	688	70	158	0	8	0	19	332	105
mdu25	1085	55	121	0	0	0	44	105	0
mdu25	270	61	367	0	120	0	84	538	0
mdu25	405	0	508	57	0	0	65	405	0
mdu25	413	60	260	7	0	0	0	430	35
mdu25	500	75	85	15	0	0	30	508	167
mdu25	600	11	135	130	190	0	105	234	25
mdu25	724	30	165	65	18	0	35	276	57
mdu25	615	23	236	105	0	0	75	261	60
mdu25	565	61	370	0	0	150	40	199	0
mdu25	473	67	245	0	39	0	40	446	10
mdu25	150	20	65	37	45	210	106	686	106
mdu25	495	95	146	0	0	0	140	434	10
mdu25	180	0	228	10	0	120	85	715	12
mdu25	435	30	0	107	124	0	122	416	14
mdu25	430	60	501	5	153	0	84	110	37
mdu25	630	50	347	0	0	0	85	228	0
mdu25	330	1	450	50	0	0	90	335	29
mdu25	665	22	180	0	190	0	6	377	0
mdu25	365	15	407	30	60	0	103	198	25
mdu25	335	0	41	35	500	0	80	449	0
mdu25	1218	0	64	0	0	0	0	127	31
mdu25	1208	0	120	0	0	0	35	20	42
mdu25	600	0	261	30	0	120	169	260	0
mdu25	785	45	30	0	0	0	40	540	0
mdu25	940	13	129	0	0	0	68	100	40
mdu25	365	0	150	0	0	120	103	582	20
mdu25	508	0	197	72	130	0	158	105	117
mdu25	330	0	187	48	162	0	104	605	4
mdu25	300	0	117	30	350	90	36	450	37
mdu25	695	32	65	0	275	0	20	283	30
mdu25	180	0	0	10	40	90	0	1058	60
mdu25	425	60	247	103	120	120	120	60	30
mdu25	635	22	350	0	0	0	20	385	28
mdu25	610	20	270	0	0	0	60	290	25
mdu25	500	166	0	10	0	0	85	427	135
mdu25	1135	0	0	2	0	0	0	238	65
mdu25	420	20	162	2	126	0	177	340	138
mdu25	605	15	2	0	136	0	0	175	65
mdu25	600	0	304	30	0	120	295	91	0
mdu25	1015	0	2	0	0	90	0	276	55
mdu25	793	60	125	0	0	0	60	317	70
mdu25	425	60	210	7	0	0	5	420	100
mdu45	445	240	187	0	150	0	85	125	135
mdu45	450	85	45	5	425	0	95	90	110
mdu45	465	20	5	50	285	0	110	390	55
mdu45	485	25	60	0	0	0	5	845	20
mdu45	598	17	334	5	263	0	37	61	65
mdu45	480	35	65	0	193	0	70	340	212
mdu45	465	0	60	0	0	0	60	670	65
mdu45	600	45	0	30	110	0	0	495	140
mdu45	480	92	70	5	173	0	75	260	102
mdu45	420	25	130	0	0	0	210	525	70
mdu45	600	20	60	0	0	0	46	646	67
mdu45	300	40	405	5	0	0	90	315	175
mdu45	600	30	89	0	420	0	20	85	76
mdu45	345	175	0	5	0	0	58	253	95
mdu45	530	45	402	5	0	0	75	30	178
mdu45	535	0	201	5	415	0	59	30	135
mdu45	360	20	0	35	420	0	0	194	148
mdu45	480	55	95	0	0	0	95	560	55
mdu45	630	90	306	0	0	0	143	271	0
mdu45	435	135	30	10	305	0	70	165	147
mdu45	360	25	161	0	0	0	90	624	30
mdu45	490	0	25	0	0	0	66	248	155
mdu45	567	10	90	0	0	0	0	346	7
mdu45	315	95	220	0	83	0	50	507	27
mdu45	535	45	144	45	0	0	90	374	207
mdu45	355	20	20	0	30	0	160	855	0
mdu45	450	60	0	0	140	0	60	240	60
mdu45	0	50	105	15	193	0	30	875	152
mdu45	535	0	125	0	0	0	30	600	0
mdu45	535	20	263	0	60	0	157	115	170
mdu45	540	45	35	5	175	0	0	370	85
mdu45	180	45	365	0	0	0	0	685	16
mdu45	540	0	133	10	323	0	0	347	87
mdu45	325	55	110	0	210	0	0	645	95
mdu45	480	25	0	0	0	0	30	900	5
mdu45	455	25	32	5	0	0	68	348	272
mdu45	355	35	90	25	105	0	45	538	182
mdu45	240	0	170	40	283	0	65	405	152
mdu45	90	125	316	5	83	0	0	320	296
mdu45	465	0	106	0	0	0	135	635	54
mdu45	360	20	180	35	270	0	85	210	220
mdu45	430	10	220	0	0	0	0	780	0
mdu45	430	32	185	10	0	0	40	502	76
mdu45	600	25	50	0	0	0	0	760	5
mdu45	535	65	154	0	445	0	30	110	86
mdu45	285	20	312	35	175	0	53	375	133
mdu45	420	35	100	10	0	0	45	492	220
mdu45	540	45	70	0	0	0	35	585	60
mdu45	355	15	100	0	0	0	15	340	65
mdu45	450	45	0	0	0	0	15	847	5
mdu45	270	70	420	5	35	0	115	325	80
mdu45	360	25	245	5	0	0	160	440	185
mdu45	420	60	290	65	0	0	65	325	80
mdu45	360	140	60	10	203	0	55	410	137
mdu45	450	65	274	0	0	0	95	381	60
mdu45	645	15	47	5	378	0	0	244	86
mdu45	510	0	294	5	150	0	105	141	130
mdu45	625	90	310	0	0	0	0	415	0
mdu45	475	10	169	15	0	0	53	240	233
mdu45	535	20	187	0	0	0	131	250	148
mdu45	480	50	0	5	0	0	0	775	40
mdu45	535	75	221	5	13	0	15	465	111
mdu45	420	27	85	15	383	0	30	210	142
mdu45	495	15	35	65	0	0	120	315	275
mdu45	600	120	218	5	155	0	37	150	135
mdu45	540	45	43	0	355	0	35	402	5
mdu45	720	0	32	5	0	0	35	480	53
mdu45	545	0	5	0	0	0	0	785	105
mdu45	240	90	47	15	203	0	0	575	170
mdu45	490	0	130	0	130	0	0	320	174
mdu45	540	25	239	5	0	0	50	201	130
mdu45	375	105	299	5	155	0	46	70	235
mdu45	660	45	48	5	425	0	0	192	65
mdu45	530	75	119	0	0	0	30	435	76
mdu45	510	75	315	10	143	0	60	150	87
mdu45	480	0	283	5	53	0	37	145	232
mdu45	270	125	80	35	180	0	65	315	215
mdu45	590	103	137	0	0	0	27	529	53
mdu45	420	75	520	0	30	0	45	290	45
mdu45	480	40	15	0	0	0	30	710	15
mdu45	535	50	32	10	388	0	100	110	174
mdu45	435	70	196	0	0	0	35	269	25
mdu45	525	0	65	0	0	0	0	747	70
mdu45	535	60	190	0	0	0	33	165	84
mdu45	540	0	0	5	0	0	0	810	30
mdu45	535	0	169	16	0	0	80	367	165
mdu45	420	80	40	0	0	0	95	530	70
mdu45	445	20	219	0	0	0	161	540	55
mdu45	475	10	239	0	105	0	66	500	45
mdu45	455	70	22	40	425	0	25	210	73
mdu45	510	0	0	40	325	0	0	510	40
mdu45	240	35	316	15	173	0	54	155	197
mdu45	180	50	385	6	0	0	150	600	69
mdu45	330	0	240	0	383	0	45	405	37
mdu45	595	0	189	0	0	0	35	446	74
mdu45	685	30	140	0	0	0	0	460	35
mdu45	545	0	0	0	180	0	58	282	101
mdu45	390	10	167	5	180	0	75	330	168
mdu45	420	75	95	30	155	0	10	240	145
mdu45	540	0	295	0	0	0	94	236	103
mdu65	660	0	2	0	0	0	67	468	85
mdu65	570	30	0	0	0	0	90	730	20
mdu65	820	555	15	0	0	0	0	50	0
mdu65	795	30	0	0	0	0	120	495	0
mdu65	450	20	150	0	0	0	70	718	20
mdu65	570	30	383	0	0	0	110	335	0
mdu65	450	0	30	0	0	0	140	820	0
mdu65	855	30	0	0	0	0	150	405	0
mdu65	595	30	0	0	0	0	150	442	53
mdu65	660	0	287	0	0	0	30	285	22
mdu65	540	15	0	0	0	0	188	690	7
mdu65	1095	0	30	0	0	0	80	235	0
mdu65	570	60	285	0	0	0	37	336	70
mdu65	1095	0	30	0	0	0	80	235	0
mdu65	1080	15	30	0	0	0	50	245	20
mdu65	570	50	85	0	0	0	110	490	65
mdu65	480	0	383	0	0	0	80	435	18
mdu65	835	30	90	0	0	0	60	393	20
mdu65	735	180	345	0	0	0	35	145	0
mdu65	1035	30	0	0	0	0	113	237	25
mdu65	435	45	0	0	0	0	203	752	5
mdu65	570	60	140	0	0	0	143	522	5
mdu65	435	45	0	0	0	0	90	680	50
mdu65	660	0	402	0	0	0	20	240	22
mdu65	435	555	15	0	0	0	70	365	0
mdu65	480	450	30	0	0	0	60	420	0
mdu65	570	60	195	0	0	0	90	380	75
mdu65	390	560	45	0	0	0	20	425	0
mdu65	390	50	85	0	0	0	80	680	85
mdu65	345	30	90	0	0	0	173	570	185
mdu65	570	570	170	0	0	0	0	130	0
mdu65	660	0	342	0	0	0	80	240	20
mdu65	480	0	358	0	0	0	30	450	20
mdu65	495	15	30	0	0	0	57	838	5
mdu65	390	60	195	0	0	0	37	395	138
mdu65	1020	45	0	0	0	0	90	285	0
mdu65	1035	30	32	0	0	0	90	183	0
mdu65	435	65	85	0	0	0	57	468	120
mdu65	910	15	2	0	0	0	60	215	80
mdu65	835	30	0	0	0	0	90	485	0
mdu65	835	30	0	0	0	0	90	295	50
mdu65	435	45	32	0	0	0	97	723	8
mdu65	735	60	305	0	0	0	40	192	18
mdu65	735	180	255	0	0	0	15	120	65
mdu65	675	555	15	0	0	0	30	165	0
mdu65	1110	15	0	0	0	0	60	15	70
mdu65	450	30	170	0	0	0	27	758	5
mdu65	435	45	0	0	0	0	120	820	20
mdu65	495	45	225	0	0	0	80	450	75
mdu65	570	30	90	0	0	0	120	598	20
mdu65	1020	45	32	0	0	0	143	92	13
mdu65	390	560	120	0	0	0	20	350	0
mdu65	390	540	15	0	0	0	0	495	0
mdu65	660	20	177	0	0	0	80	308	87
mdu65	835	30	0	0	0	0	90	485	0
mdu65	435	555	30	0	0	0	60	360	0
mdu65	675	555	30	0	0	0	0	180	0
mdu65	435	75	195	0	0	0	60	297	143
mdu65	1020	45	0	0	0	0	143	227	5
mdu65	480	0	30	0	0	0	163	742	25
mdu65	570	50	85	0	0	0	110	480	75
mdu65	390	30	90	0	0	0	150	735	18
mdu65	690	30	0	0	0	0	203	512	5
mdu65	945	15	180	0	0	0	15	213	2
mdu65	660	30	195	0	0	0	7	168	138
mdu65	330	45	195	0	0	0	75	658	67
mdu65	390	570	155	0	0	0	30	295	0
mdu65	835	30	0	0	0	0	37	533	5
mdu65	945	15	0	0	0	0	75	403	2
mdu65	570	30	383	0	0	0	120	325	0
mdu65	1125	0	0	0	0	0	30	25	88
mdu65	570	30	32	0	0	0	97	636	5
mdu65	910	15	398	0	0	0	20	35	25
mdu65	730	30	0	0	0	0	75	603	2
mdu65	435	75	467	0	0	0	50	312	5
mdu65	1110	15	0	0	0	0	7	63	75
mdu65	585	30	2	0	0	0	105	495	57
mdu65	570	30	0	0	0	0	150	690	0
mdu65	570	540	90	0	0	0	0	240	0
mdu65	525	15	325	0	0	0	20	435	27
mdu65	835	540	15	0	0	0	0	50	0
mdu65	910	15	327	0	0	0	20	50	22
mdu65	745	15	0	0	0	0	45	613	22
mdu65	690	30	32	0	0	0	90	495	10
mdu65	390	50	120	0	0	0	193	637	8
mdu65	1020	45	0	0	0	0	37	333	5
mdu65	570	540	90	0	0	0	0	240	0
mdu65	435	555	30	0	0	0	0	420	0
mdu65	1125	0	2	0	0	0	30	25	90
mdu65	675	45	325	0	0	0	110	182	1
mdu65	735	150	220	0	0	0	95	240	0
mdu65	570	50	85	0	0	0	80	500	85
mdu65	880	15	428	0	0	0	40	65	0
mdu65	885	0	34	0	0	0	67	331	27
mdu65	300	35	85	0	0	0	95	788	67
mdu65	660	0	300	0	0	0	70	230	35
mdu65	435	65	85	0	0	0	110	610	65
mdu65	1020	45	0	0	0	0	90	285	0
mdu65	570	570	155	0	0	0	30	115	0
mdu65	910	15	0	0	0	0	7	263	75
mee18	420	37	22	0	94	165	231	346	67
mee18	578	25	540	0	0	0	15	272	10
mee18	308	69	40	0	0	50	59	476	170
mee18	405	0	0	0	940	20	0	0	29
mee18	510	165	133	0	270	0	27	195	94
mee18	360	60	0	0	325	160	75	252	112
mee18	638	20	30	0	120	0	105	286	43
mee18	455	58	25	100	0	0	30	495	170
mee18	725	10	0	0	30	0	91	414	54
mee18	780	0	283	0	0	0	14	253	30
mee18	764	21	5	0	0	0	30	251	39
mee18	600	30	62	0	195	0	88	409	56
mee18	405	30	47	0	25	0	90	265	33
mee18	660	0	60	0	52	0	93	573	2
mee18	810	120	0	0	0	0	10	315	87
mee18	480	106	150	0	0	0	135	379	128
mee18	345	34	0	0	285	0	25	522	25
mee18	748	85	0	0	180	0	34	332	36
mee18	320	40	0	0	582	0	50	160	153
mee18	810	3	0	0	300	0	117	179	31
mee18	370	53	0	0	274	0	111	428	109
mee18	810	0	5	0	115	0	20	291	82
mee18	386	94	170	0	5	0	83	349	109
mee18	990	0	0	60	0	0	64	285	41
mee18	355	34	77	0	613	0	137	154	70
mee18	630	32	0	15	223	0	360	125	51
mee18	605	85	0	0	0	0	78	518	44
mee18	471	50	0	45	220	0	20	462	85
mee18	510	43	60	0	0	0	89	625	23
mee18	673	27	60	95	0	35	53	219	57
mee18	655	60	85	0	0	0	0	555	68
mee18	245	213	301	0	55	0	0	380	73
mee18	498	15	115	0	422	0	25	182	83
mee18	416	114	4	0	232	0	203	412	59
mee18	525	0	0	0	0	0	177	598	82
mee18	735	30	139	0	90	0	50	155	5
mee18	330	100	0	0	215	90	80	399	125
mee18	895	30	0	0	15	0	10	414	76
mee18	480	0	0	0	75	0	125	265	227
mee18	780	40	45	0	0	0	96	269	210
mee18	570	30	0	0	370	35	0	260	69
mee18	44	10	75	0	786	0	150	241	79
mee18	930	35	77	0	0	0	7	361	30
mee18	801	0	0	0	0	0	0	639	0
mee18	335	84	26	0	290	0	95	195	96
mee18	600	45	23	0	321	0	77	314	50
mee18	360	5	85	0	8	0	45	703	92
mee18	600	80	232	0	145	0	13	354	16
mee18	825	58	30	0	240	0	132	120	35
mee18	240	130	10	5	15	44	40	775	181
mee18	584	44	5	0	418	0	165	100	68
mee18	343	10	0	0	0	425	9	462	158
mee18	720	30	255	0	150	0	85	166	30
mee18	360	0	0	0	533	0	55	255	188
mee18	840	0	95	0	60	0	179	180	54
mee18	638	31	116	0	293	0	61	134	41
mee18	360	45	100	0	95	0	45	455	77
mee18	683	9	0	0	0	0	0	636	87
mee18	630	0	60	0	0	90	60	593	7
mee18	743	0	0	0	230	0	61	107	131
mee18	900	0	0	0	0	0	112	218	123
mee18	950	50	0	0	165	0	36	209	20
mee18	600	10	86	0	76	0	0	494	126
mee18	623	40	25	0	416	0	80	179	67
mee18	710	15	15	0	0	0	17	661	22
mee18	225	24	75	0	698	20	210	90	68
mee18	440	90	0	0	295	0	45	503	67
mee18	630	60	140	0	0	0	10	400	94
mee18	455	65	281	0	0	0	129	175	238
mee18	840	0	80	0	40	55	156	135	109
mee18	630	0	35	0	0	0	50	615	50
mee18	505	61	10	0	173	0	31	427	188
mee18	439	120	120	0	0	0	166	330	233
mee18	585	30	125	0	227	0	0	385	23
mee18	860	30	0	0	465	0	20	0	65
mee18	803	0	0	0	328	20	115	87	72
mee18	660	40	162	0	135	0	55	355	33
mee18	360	35	0	0	1000	0	0	0	45
mee18	653	57	95	0	50	20	50	403	99
mee18	471	65	215	0	0	0	15	628	46
mee18	734	51	110	0	90	0	15	163	126
mee18	965	0	0	0	0	0	0	455	20
mee18	441	0	30	0	593	0	20	264	90
mee18	1285	75	0	0	0	0	55	0	5
mee18	540	25	215	0	105	0	93	248	126
mee18	540	15	390	0	0	0	15	470	10
mee18	600	0	225	0	0	0	20	545	40
mee18	780	51	10	0	0	0	147	364	58
mee18	840	0	0	0	405	0	10	172	13
mee18	173	125	15	0	1020	0	0	62	45
mee18	668	37	12	0	70	125	15	470	29
mee18	420	0	175	0	390	0	104	253	68
mee18	220	41	0	0	354	0	65	565	139
mee18	470	0	180	0	0	0	8	757	25
mee18	780	0	0	0	360	0	81	151	63
mee18	570	20	126	0	310	0	31	310	73
mee18	480	0	240	25	450	0	0	165	80
mee18	685	0	0	0	210	0	61	315	131
mee18	930	90	0	0	0	0	50	325	45
mee18	450	0	0	0	822	0	30	138	0
mee25	745	30	95	0	110	0	20	330	75
mee25	505	13	0	65	0	0	0	220	63
mee25	390	0	35	40	465	0	76	380	34
mee25	720	101	131	90	0	0	30	139	62
mee25	480	80	255	69	285	0	59	165	47
mee25	360	20	70	0	0	0	90	345	36
mee25	480	0	0	0	155	390	47	154	158
mee25	510	16	225	0	0	0	100	150	102
mee25	510	80	159	115	109	0	68	143	80
mee25	420	83	147	156	270	0	60	264	25
mee25	1005	0	110	15	0	0	0	175	70
mee25	540	126	39	80	0	0	110	437	89
mee25	430	0	100	135	0	0	260	138	196
mee25	775	0	185	0	0	0	110	195	11
mee25	542	7	153	0	0	0	187	485	66
mee25	260	20	164	5	605	0	195	0	163
mee25	510	0	138	0	20	0	157	520	95
mee25	625	55	98	0	285	0	91	251	35
mee25	510	70	20	0	0	0	0	537	108
mee25	240	10	0	0	780	0	0	375	35
mee25	295	0	0	40	330	0	65	530	152
mee25	750	60	40	95	0	0	0	485	10
mee25	295	26	90	360	0	0	47	402	117
mee25	625	5	36	311	0	0	0	447	8
mee25	660	0	53	0	100	0	66	425	55
mee25	579	0	65	0	85	0	26	432	100
